"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"57036099999","2017-01-01","34.447119","108.751592","479.14","XIANYANG, CH","  32.6","24","  27.4","24","9999.9"," 0","999.9"," 0","  0.8","24","  2.6","24","  5.8","999.9","  44.6","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-02","34.447119","108.751592","479.14","XIANYANG, CH","  32.4","24","  26.6","24","9999.9"," 0","999.9"," 0","  1.1","24","  3.0","24","  7.8","999.9","  48.2","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-03","34.447119","108.751592","479.14","XIANYANG, CH","  34.8","24","  30.8","24","9999.9"," 0","999.9"," 0","  0.7","24","  1.5","24","  3.9","999.9","  46.4","*","  23.0","*"," 0.00","I","999.9","100000"
"57036099999","2017-01-04","34.447119","108.751592","479.14","XIANYANG, CH","  35.6","24","  30.0","24","9999.9"," 0","999.9"," 0","  0.7","24","  2.2","24","  3.9","999.9","  44.6","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-05","34.447119","108.751592","479.14","XIANYANG, CH","  39.1","23","  35.5","23","9999.9"," 0","999.9"," 0","  1.4","23","  5.4","23","  9.7","999.9","  41.0","*","  30.2","*","99.99"," ","999.9","010000"
"57036099999","2017-01-06","34.447119","108.751592","479.14","XIANYANG, CH","  36.9","24","  36.6","24","9999.9"," 0","999.9"," 0","  1.8","24","  3.2","24","  5.8","999.9","  37.4","*","  35.6","*","99.99"," ","999.9","010000"
"57036099999","2017-01-07","34.447119","108.751592","479.14","XIANYANG, CH","  31.9","24","  29.2","24","9999.9"," 0","999.9"," 0","  2.6","24","  2.3","24","  3.9","999.9","  42.8","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-08","34.447119","108.751592","479.14","XIANYANG, CH","  34.6","24","  26.8","24","9999.9"," 0","999.9"," 0","  3.5","24","  2.4","24","  3.9","999.9","  46.4","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-09","34.447119","108.751592","479.14","XIANYANG, CH","  37.1","24","  28.8","24","9999.9"," 0","999.9"," 0","  3.6","24","  4.1","24","  7.8","999.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-10","34.447119","108.751592","479.14","XIANYANG, CH","  37.2","24","  25.1","24","9999.9"," 0","999.9"," 0","  3.4"," 7","  3.7","24","  7.8","999.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-11","34.447119","108.751592","479.14","XIANYANG, CH","  35.2","24","  20.1","24","9999.9"," 0","999.9"," 0","  4.5"," 8","  6.1","24"," 11.7","999.9","  44.6","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-12","34.447119","108.751592","479.14","XIANYANG, CH","  32.1","24","  15.7","24","9999.9"," 0","999.9"," 0","  3.8","12","  3.6","24","  9.7","999.9","  50.0","*","  17.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-13","34.447119","108.751592","479.14","XIANYANG, CH","  31.7","24","  17.1","24","9999.9"," 0","999.9"," 0","  4.0","21","  4.3","24","  7.8","999.9","  48.2","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-14","34.447119","108.751592","479.14","XIANYANG, CH","  33.9","24","  20.1","24","9999.9"," 0","999.9"," 0","  3.2","24","  6.2","24","  9.7","999.9","  44.6","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-15","34.447119","108.751592","479.14","XIANYANG, CH","  29.1","24","  20.5","24","9999.9"," 0","999.9"," 0","  2.1","24","  4.5","24","  9.7","999.9","  37.4","*","  21.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-16","34.447119","108.751592","479.14","XIANYANG, CH","  28.8","24","  22.0","24","9999.9"," 0","999.9"," 0","  1.2","24","  2.1","24","  5.8","999.9","  39.2","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-17","34.447119","108.751592","479.14","XIANYANG, CH","  30.8","24","  23.8","24","9999.9"," 0","999.9"," 0","  1.3","24","  2.9","24","  5.8","999.9","  41.0","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-18","34.447119","108.751592","479.14","XIANYANG, CH","  33.0","22","  21.0","22","9999.9"," 0","999.9"," 0","  1.7","22","  4.8","22"," 11.7","999.9","  41.0","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-19","34.447119","108.751592","479.14","XIANYANG, CH","  32.9","24","   3.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.1","24","  9.7","999.9","  44.6","*","  21.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-20","34.447119","108.751592","479.14","XIANYANG, CH","  27.3","24","   5.5","24","9999.9"," 0","999.9"," 0","  4.1","12","  5.6","24"," 11.7","999.9","  35.6","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-21","34.447119","108.751592","479.14","XIANYANG, CH","  32.5","24","   8.7","24","9999.9"," 0","999.9"," 0","  4.6","18","  3.6","24","  7.8","999.9","  48.2","*","  15.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-22","34.447119","108.751592","479.14","XIANYANG, CH","  29.2","24","  12.3","24","9999.9"," 0","999.9"," 0","  2.8","24","  1.9","24","  5.8","999.9","  48.2","*","  14.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-23","34.447119","108.751592","479.14","XIANYANG, CH","  30.8","24","  14.5","24","9999.9"," 0","999.9"," 0","  2.3","24","  3.0","24","  7.8","999.9","  46.4","*","  17.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-24","34.447119","108.751592","479.14","XIANYANG, CH","  30.1","24","  20.6","24","9999.9"," 0","999.9"," 0","  1.3","24","  3.3","24","  7.8","999.9","  41.0","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-25","34.447119","108.751592","479.14","XIANYANG, CH","  33.0","24","  24.2","24","9999.9"," 0","999.9"," 0","  1.0","24","  4.0","24","  7.8","999.9","  46.4","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-26","34.447119","108.751592","479.14","XIANYANG, CH","  43.2","24","  10.9","24","9999.9"," 0","999.9"," 0","  3.0","21","  6.8","24"," 11.7"," 21.4","  53.6","*","  30.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-27","34.447119","108.751592","479.14","XIANYANG, CH","  40.6","18","  16.0","18","9999.9"," 0","999.9"," 0","  3.9","15","  9.6","18"," 19.4","999.9","  50.0","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-28","34.447119","108.751592","479.14","XIANYANG, CH","  39.3","24","  21.4","24","9999.9"," 0","999.9"," 0","  2.3","24","  3.6","24","  7.8","999.9","  41.0","*","  35.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-29","34.447119","108.751592","479.14","XIANYANG, CH","  36.8","24","   6.6","24","9999.9"," 0","999.9"," 0","  3.2"," 5","  8.1","24"," 13.6","999.9","  48.2","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-30","34.447119","108.751592","479.14","XIANYANG, CH","  32.8","24","   8.3","24","9999.9"," 0","999.9"," 0","  4.1","16","  8.3","24"," 17.5","999.9","  37.4","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-01-31","34.447119","108.751592","479.14","XIANYANG, CH","  26.2","24","  15.6","24","9999.9"," 0","999.9"," 0","  2.7","24","  3.1","24","  5.8","999.9","  35.6","*","  15.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-01","34.447119","108.751592","479.14","XIANYANG, CH","  34.6","24","  17.8","24","9999.9"," 0","999.9"," 0","  2.3","24","  7.2","24"," 13.6","999.9","  42.8","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-02","34.447119","108.751592","479.14","XIANYANG, CH","  30.1","24","  15.9","24","9999.9"," 0","999.9"," 0","  2.7","24","  4.9","24","  9.7","999.9","  37.4","*","  17.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-03","34.447119","108.751592","479.14","XIANYANG, CH","  33.5","24","  21.1","24","9999.9"," 0","999.9"," 0","  1.7","24","  2.7","24","  3.9","999.9","  48.2","*","  17.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-04","34.447119","108.751592","479.14","XIANYANG, CH","  36.9","24","  25.6","24","9999.9"," 0","999.9"," 0","  1.5","24","  2.5","24","  5.8","999.9","  55.4","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-05","34.447119","108.751592","479.14","XIANYANG, CH","  40.5","24","  25.3","24","9999.9"," 0","999.9"," 0","  1.6","24","  5.5","24"," 15.5","999.9","  53.6","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-06","34.447119","108.751592","479.14","XIANYANG, CH","  40.2","24","  28.5","24","9999.9"," 0","999.9"," 0","  1.5","24"," 13.6","24"," 17.5","999.9","  42.8","*","  35.6","*","99.99"," ","999.9","010000"
"57036099999","2017-02-07","34.447119","108.751592","479.14","XIANYANG, CH","  34.8","24","  31.8","24","9999.9"," 0","999.9"," 0","  1.8","21","  5.3","24","  9.7","999.9","  35.6","*","  33.8","*","99.99"," ","999.9","011000"
"57036099999","2017-02-08","34.447119","108.751592","479.14","XIANYANG, CH","  31.6","24","  17.3","24","9999.9"," 0","999.9"," 0","  4.0"," 6","  4.5","24","  9.7","999.9","  44.6","*","  14.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-09","34.447119","108.751592","479.14","XIANYANG, CH","  30.3","24","  12.2","24","9999.9"," 0","999.9"," 0","  4.9","10","  2.8","24","  5.8","999.9","  44.6","*","  15.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-10","34.447119","108.751592","479.14","XIANYANG, CH","  32.8","24","  12.0","24","9999.9"," 0","999.9"," 0","  3.7","11","  2.6","24","  3.9","999.9","  46.4","*","  15.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-11","34.447119","108.751592","479.14","XIANYANG, CH","  34.0","24","  16.5","24","9999.9"," 0","999.9"," 0","  3.3","22","  2.9","24","  5.8","999.9","  53.6","*","  17.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-12","34.447119","108.751592","479.14","XIANYANG, CH","  37.8","24","  20.3","24","9999.9"," 0","999.9"," 0","  2.9","24","  2.9","24","  5.8","999.9","  57.2","*","  19.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-13","34.447119","108.751592","479.14","XIANYANG, CH","  45.0","24","  25.1","24","9999.9"," 0","999.9"," 0","  2.2","24","  3.3","24","  7.8","999.9","  55.4","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-14","34.447119","108.751592","479.14","XIANYANG, CH","  44.2","24","  31.3","24","9999.9"," 0","999.9"," 0","  1.6","24","  4.0","24","  7.8","999.9","  59.0","*","  30.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-15","34.447119","108.751592","479.14","XIANYANG, CH","  42.7","24","  32.7","24","9999.9"," 0","999.9"," 0","  1.5","24","  3.1","24","  5.8","999.9","  59.0","*","  28.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-16","34.447119","108.751592","479.14","XIANYANG, CH","  54.3","24","  27.2","24","9999.9"," 0","999.9"," 0","  3.5","21","  6.0","24"," 11.7","999.9","  69.8","*","  35.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-17","34.447119","108.751592","479.14","XIANYANG, CH","  42.1","24","  24.0","24","9999.9"," 0","999.9"," 0","  3.1","24","  5.1","24"," 15.5","999.9","  57.2","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-18","34.447119","108.751592","479.14","XIANYANG, CH","  43.2","24","  26.8","24","9999.9"," 0","999.9"," 0","  2.0","24","  3.2","24","  5.8","999.9","  57.2","*","  28.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-19","34.447119","108.751592","479.14","XIANYANG, CH","  52.6","24","  34.2","24","9999.9"," 0","999.9"," 0","  2.5","24","  4.9","24"," 13.6","999.9","  68.0","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-20","34.447119","108.751592","479.14","XIANYANG, CH","  41.1","24","  19.8","24","9999.9"," 0","999.9"," 0","  4.0","24"," 18.8","24"," 23.3"," 33.0","  48.2","*","  30.2","*","99.99"," ","999.9","011000"
"57036099999","2017-02-21","34.447119","108.751592","479.14","XIANYANG, CH","  31.0","24","  29.4","24","9999.9"," 0","999.9"," 0","  1.8","24","  3.3","24"," 11.7","999.9","  35.6","*","  28.4","*","99.99"," ","999.9","001000"
"57036099999","2017-02-22","34.447119","108.751592","479.14","XIANYANG, CH","  41.4","24","  24.7","24","9999.9"," 0","999.9"," 0","  4.7","12","  4.1","24","  9.7"," 17.5","  50.0","*","  32.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-23","34.447119","108.751592","479.14","XIANYANG, CH","  37.2","24","  20.3","24","9999.9"," 0","999.9"," 0","  4.3"," 4","  3.5","24","  7.8","999.9","  48.2","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-24","34.447119","108.751592","479.14","XIANYANG, CH","  38.9","24","  23.1","24","9999.9"," 0","999.9"," 0","  4.6","17","  2.3","24","  5.8","999.9","  53.6","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-25","34.447119","108.751592","479.14","XIANYANG, CH","  38.9","24","  20.4","24","9999.9"," 0","999.9"," 0","  4.5","16","  2.9","24","  5.8","999.9","  53.6","*","  23.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-26","34.447119","108.751592","479.14","XIANYANG, CH","  40.5","24","  21.2","24","9999.9"," 0","999.9"," 0","  4.2","15","  2.8","24","  5.8","999.9","  57.2","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-27","34.447119","108.751592","479.14","XIANYANG, CH","  43.5","24","  28.1","24","9999.9"," 0","999.9"," 0","  3.1","19","  3.2","24","  5.8","999.9","  60.8","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-02-28","34.447119","108.751592","479.14","XIANYANG, CH","  46.5","24","  27.2","24","9999.9"," 0","999.9"," 0","  2.6"," 9","  5.3","24","  9.7","999.9","  57.2","*","  35.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-01","34.447119","108.751592","479.14","XIANYANG, CH","  41.5","24","   9.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.8","24"," 13.6"," 25.3","  55.4","*","  24.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-02","34.447119","108.751592","479.14","XIANYANG, CH","  42.4","24","  15.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.1","24"," 11.7","999.9","  55.4","*","  32.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-03","34.447119","108.751592","479.14","XIANYANG, CH","  48.0","24","  21.3","24","9999.9"," 0","999.9"," 0","  4.8","12","  3.2","24","  7.8"," 19.4","  64.4","*","  30.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-04","34.447119","108.751592","479.14","XIANYANG, CH","  48.7","24","  25.9","24","9999.9"," 0","999.9"," 0","  3.7","24","  3.3","24","  7.8","999.9","  62.6","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-05","34.447119","108.751592","479.14","XIANYANG, CH","  48.3","24","  20.0","24","9999.9"," 0","999.9"," 0","  2.9"," 6","  5.0","24","  9.7","999.9","  60.8","*","  35.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-06","34.447119","108.751592","479.14","XIANYANG, CH","  41.6","24","  15.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.2","24","  7.8","999.9","  55.4","*","  26.6","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-07","34.447119","108.751592","479.14","XIANYANG, CH","  45.5","24","  18.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.6","24","  9.7","999.9","  59.0","*","  30.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-08","34.447119","108.751592","479.14","XIANYANG, CH","  44.4","24","  19.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  4.9","24","  7.8","999.9","  57.2","*","  32.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-09","34.447119","108.751592","479.14","XIANYANG, CH","  49.0","24","  20.4","24","9999.9"," 0","999.9"," 0","  5.0"," 9","  5.3","24"," 11.7","999.9","  59.0","*","  37.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-10","34.447119","108.751592","479.14","XIANYANG, CH","  48.4","24","  25.4","24","9999.9"," 0","999.9"," 0","  3.9","24","  4.1","24"," 11.7","999.9","  57.2","*","  42.8","*","99.99"," ","999.9","010000"
"57036099999","2017-03-11","34.447119","108.751592","479.14","XIANYANG, CH","  48.4","24","  41.9","24","9999.9"," 0","999.9"," 0","  1.9","24","  4.3","24","  9.7","999.9","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"57036099999","2017-03-12","34.447119","108.751592","479.14","XIANYANG, CH","  42.0","24","  41.9","24","9999.9"," 0","999.9"," 0","  1.7","24"," 10.8","24"," 17.5","999.9","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"57036099999","2017-03-13","34.447119","108.751592","479.14","XIANYANG, CH","  36.4","24","  36.3","24","9999.9"," 0","999.9"," 0","  1.8","24","  4.9","24"," 11.7","999.9","  37.4","*","  32.0","*","99.99"," ","999.9","011000"
"57036099999","2017-03-14","34.447119","108.751592","479.14","XIANYANG, CH","  42.6","24","  37.6","24","9999.9"," 0","999.9"," 0","  2.2","24","  3.5","24","  5.8","999.9","  48.2","*","  37.4","*","99.99"," ","999.9","010000"
"57036099999","2017-03-15","34.447119","108.751592","479.14","XIANYANG, CH","  39.8","24","  37.6","24","9999.9"," 0","999.9"," 0","  2.4","24","  4.9","24"," 11.7","999.9","  42.8","*","  33.8","*","99.99"," ","999.9","010000"
"57036099999","2017-03-16","34.447119","108.751592","479.14","XIANYANG, CH","  46.1","24","  38.8","24","9999.9"," 0","999.9"," 0","  2.6","24","  3.2","24","  5.8","999.9","  50.0","*","  37.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-17","34.447119","108.751592","479.14","XIANYANG, CH","  44.7","24","  38.1","24","9999.9"," 0","999.9"," 0","  2.3","24","  3.0","24","  7.8","999.9","  55.4","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-18","34.447119","108.751592","479.14","XIANYANG, CH","  48.8","24","  43.3","24","9999.9"," 0","999.9"," 0","  1.5","24","  4.4","24","  7.8","999.9","  57.2","*","  39.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-19","34.447119","108.751592","479.14","XIANYANG, CH","  48.3","24","  40.3","24","9999.9"," 0","999.9"," 0","  2.2","24","  8.8","24"," 15.5","999.9","  51.8","*","  44.6","*","99.99"," ","999.9","010000"
"57036099999","2017-03-20","34.447119","108.751592","479.14","XIANYANG, CH","  48.0","24","  39.4","24","9999.9"," 0","999.9"," 0","  2.2","24","  3.2","24","  9.7"," 13.6","  59.0","*","  37.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-21","34.447119","108.751592","479.14","XIANYANG, CH","  51.1","24","  39.9","24","9999.9"," 0","999.9"," 0","  2.8","20"," 10.8","24"," 15.5","999.9","  57.2","*","  42.8","*","99.99"," ","999.9","010000"
"57036099999","2017-03-22","34.447119","108.751592","479.14","XIANYANG, CH","  50.4","24","  41.2","24","9999.9"," 0","999.9"," 0","  3.1","24"," 12.9","24"," 17.5","999.9","  59.0","*","  42.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-23","34.447119","108.751592","479.14","XIANYANG, CH","  43.3","24","  41.0","24","9999.9"," 0","999.9"," 0","  1.5","24","  5.3","24"," 15.5","999.9","  46.4","*","  35.6","*","99.99"," ","999.9","110000"
"57036099999","2017-03-24","34.447119","108.751592","479.14","XIANYANG, CH","  50.9","24","  24.7","24","9999.9"," 0","999.9"," 0","  3.5"," 8","  6.1","24"," 13.6"," 21.4","  62.6","*","  37.4","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-25","34.447119","108.751592","479.14","XIANYANG, CH","  50.2","24","  23.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.3","24","  9.7","999.9","  62.6","*","  33.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-26","34.447119","108.751592","479.14","XIANYANG, CH","  47.0","24","  25.3","24","9999.9"," 0","999.9"," 0","  4.3"," 4","  2.2","24","  5.8","999.9","  62.6","*","  32.0","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-27","34.447119","108.751592","479.14","XIANYANG, CH","  53.4","24","  34.2","24","9999.9"," 0","999.9"," 0","  4.5","10","  4.9","24","  9.7","999.9","  68.0","*","  39.2","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-28","34.447119","108.751592","479.14","XIANYANG, CH","  56.6","24","  32.5","24","9999.9"," 0","999.9"," 0","  3.8"," 8","  5.4","24","  9.7"," 17.5","  69.8","*","  42.8","*"," 0.00","I","999.9","000000"
"57036099999","2017-03-29","34.447119","108.751592","479.14","XIANYANG, CH","  53.1","24","  42.8","24","9999.9"," 0","999.9"," 0","  2.2","24","  5.3","24"," 11.7","999.9","  57.2","*","  48.2","*","99.99"," ","999.9","010000"
