"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"57071099999","2014-01-01","34.8166666","112.4333333","333.0","MENGJIN, CH","  48.0"," 7","  10.3"," 7","1018.5"," 7","999.9"," 0"," 11.6"," 5","  4.5"," 6","  9.7","999.9","  58.6"," ","  37.8"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-02","34.8166666","112.4333333","333.0","MENGJIN, CH","  46.2"," 7","  14.0"," 7","1019.9"," 7","999.9"," 0","  8.9"," 5","  5.2"," 6","  9.7","999.9","  54.1"," ","  39.4"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-03","34.8166666","112.4333333","333.0","MENGJIN, CH","  42.7"," 7","  12.0"," 7","1024.1"," 7","999.9"," 0"," 10.3"," 5","  6.1"," 7","  9.7","999.9","  51.3"," ","  33.3","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-04","34.8166666","112.4333333","333.0","MENGJIN, CH","  42.5"," 7","  12.9"," 7","1022.0"," 7","999.9"," 0"," 10.4"," 5","999.9"," 0","999.9","999.9","  56.3"," ","  31.8"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-05","34.8166666","112.4333333","333.0","MENGJIN, CH","  39.6"," 7","  17.3"," 7","1023.9"," 7","999.9"," 0","  8.6"," 5","  8.1"," 6","  9.7","999.9","  47.8"," ","  31.8"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-06","34.8166666","112.4333333","333.0","MENGJIN, CH","  37.5"," 7","  25.7"," 7","1023.8"," 7","999.9"," 0","  6.5"," 5","  5.5"," 6","  9.7","999.9","  40.1"," ","  34.0"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-07","34.8166666","112.4333333","333.0","MENGJIN, CH","  40.3"," 7","  29.6"," 7","1026.8"," 7","999.9"," 0","  4.8"," 5","  4.7"," 5","  9.7","999.9","  46.8"," ","  34.5","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-08","34.8166666","112.4333333","333.0","MENGJIN, CH","  35.1"," 7","  11.0"," 7","1032.9"," 7","999.9"," 0","  7.6"," 5","  5.8"," 6"," 13.6","999.9","  43.2"," ","  25.3","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-09","34.8166666","112.4333333","333.0","MENGJIN, CH","  31.8"," 6","  15.7"," 6","1031.5"," 6","999.9"," 0","  7.1"," 4","  2.3"," 5","  3.9","999.9","  41.5"," ","  25.3","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-10","34.8166666","112.4333333","333.0","MENGJIN, CH","  35.1"," 7","  19.6"," 7","1031.2"," 7","999.9"," 0","  7.0"," 5","  3.3"," 7","  5.8","999.9","  43.5"," ","  29.3"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-11","34.8166666","112.4333333","333.0","MENGJIN, CH","  39.9"," 7","  15.3"," 7","1032.2"," 7","999.9"," 0","  5.3"," 5","  3.6"," 7","  5.8","999.9","  48.7"," ","  30.0"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-12","34.8166666","112.4333333","333.0","MENGJIN, CH","  36.4"," 7","   7.2"," 7","1035.8"," 7","999.9"," 0"," 10.1"," 5","  3.9"," 7","  5.8","999.9","  46.2"," ","  25.9","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-13","34.8166666","112.4333333","333.0","MENGJIN, CH","  33.7"," 7","  12.8"," 7","1031.1"," 7","999.9"," 0","  6.7"," 5","  3.9"," 6","  5.8","999.9","  43.2"," ","  24.1"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-14","34.8166666","112.4333333","333.0","MENGJIN, CH","  30.5"," 7","  27.3"," 7","1035.1"," 7","999.9"," 0","  2.1"," 5","  2.9"," 4","  5.8","999.9","  36.5"," ","  27.1"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-15","34.8166666","112.4333333","333.0","MENGJIN, CH","  30.7"," 7","  26.6"," 7","1031.6"," 7","999.9"," 0","  2.1"," 5","  3.5"," 5","  5.8","999.9","  34.5"," ","  27.1"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-16","34.8166666","112.4333333","333.0","MENGJIN, CH","  37.1"," 7","  20.9"," 7","1028.8"," 7","999.9"," 0","  4.0"," 5","  3.6"," 6","  5.8","999.9","  48.9"," ","  26.2"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-17","34.8166666","112.4333333","333.0","MENGJIN, CH","  35.2"," 7","  16.4"," 7","1033.3"," 7","999.9"," 0","  7.5"," 5","  6.5"," 6"," 13.6","999.9","  50.7"," ","  25.3","*"," 0.00","I","999.9","000000"
"57071099999","2014-01-18","34.8166666","112.4333333","333.0","MENGJIN, CH","  37.7"," 7","  16.0"," 7","1032.0"," 7","999.9"," 0","  5.2"," 5","  3.6"," 6","  5.8","999.9","  48.0"," ","  24.1"," "," 0.00","I","999.9","000000"
"57071099999","2014-01-19","34.8166666","112.4333333","333.0","MENGJIN, CH","  43.4"," 7","   5.5"," 7","1029.9"," 7","999.9"," 0","  8.5"," 5","  9.7"," 7"," 15.5","999.9","  48.4"," ","  35.4"," "," 0.00","I","999.9","000000"
