"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"51573099999","2014-01-01","42.95","89.2297222","39.3","TURPAN, CH","  15.9"," 8","   9.5"," 8","1037.1"," 8","032.1"," 4","  9.3"," 5","  2.4"," 8","  3.9","999.9","  22.1"," ","  11.1"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-02","42.95","89.2297222","39.3","TURPAN, CH","  16.2"," 8","   9.3"," 8","1039.2"," 8","034.3"," 4","  9.3"," 5","  2.2"," 8","  3.9","999.9","  21.2"," ","  11.3"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-03","42.95","89.2297222","39.3","TURPAN, CH","  15.6"," 8","   8.4"," 8","1037.7"," 8","033.5"," 4","  8.9"," 5","  2.3"," 6","  3.9","999.9","  22.3"," ","  10.8"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-04","42.95","89.2297222","39.3","TURPAN, CH","  15.2"," 8","   8.4"," 8","1029.6"," 8","025.1"," 4","  7.5"," 5","  1.9"," 6","  1.9","999.9","  18.9"," ","   9.7"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-05","42.95","89.2297222","39.3","TURPAN, CH","  16.0"," 8","   8.1"," 8","1030.8"," 8","025.6"," 4","  7.5"," 5","  2.2"," 7","  3.9","999.9","  21.7","*","  10.6"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-06","42.95","89.2297222","39.3","TURPAN, CH","  18.3"," 8","   8.1"," 8","1038.3"," 8","032.9"," 4","  9.3"," 5","  2.7"," 8","  3.9","999.9","  23.7"," ","  12.4"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-07","42.95","89.2297222","39.3","TURPAN, CH","  16.9"," 8","   0.7"," 8","1044.2"," 8","039.6"," 4"," 10.6"," 5","  2.9"," 6","  3.9","999.9","  24.8"," ","  11.5","*"," 0.00","I","999.9","000000"
"51573099999","2014-01-08","42.95","89.2297222","39.3","TURPAN, CH","  15.2"," 8","   1.4"," 8","1038.0"," 8","033.6"," 4","  9.3"," 5","  2.2"," 7","  3.9","999.9","  22.3"," ","   9.7"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-09","42.95","89.2297222","39.3","TURPAN, CH","  14.9"," 8","   1.4"," 8","1036.0"," 8","030.8"," 4"," 12.4"," 5","  2.6"," 6","  3.9","999.9","  22.1"," ","   8.6"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-10","42.95","89.2297222","39.3","TURPAN, CH","  15.6"," 8","   1.7"," 8","1042.3"," 8","037.1"," 4","  9.3"," 5","  2.3"," 6","  3.9","999.9","  23.2"," ","  10.0"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-11","42.95","89.2297222","39.3","TURPAN, CH","  15.3"," 8","   0.0"," 8","1044.9"," 8","040.3"," 4"," 10.6"," 5","  2.3"," 6","  3.9","999.9","  24.1"," ","   8.6"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-12","42.95","89.2297222","39.3","TURPAN, CH","  15.5"," 8","  -0.6"," 8","1037.9"," 8","033.7"," 4"," 12.4"," 5","  1.9"," 6","  1.9","999.9","  21.9"," ","   9.0"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-13","42.95","89.2297222","39.3","TURPAN, CH","  15.8"," 8","  -0.6"," 8","1034.5"," 8","029.5"," 4"," 12.4"," 5","  1.9"," 7","  1.9","999.9","  23.4"," ","   9.5"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-14","42.95","89.2297222","39.3","TURPAN, CH","  16.7"," 8","  -0.1"," 8","1036.3"," 8","031.6"," 4"," 11.2"," 5","  1.9"," 6","  1.9","999.9","  25.7"," ","  10.8"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-15","42.95","89.2297222","39.3","TURPAN, CH","  17.1"," 8","   0.7"," 8","1035.1"," 8","030.3"," 4"," 12.4"," 5","  1.9"," 4","  1.9","999.9","  25.7"," ","  10.6"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-16","42.95","89.2297222","39.3","TURPAN, CH","  19.0"," 8","   0.8"," 8","1035.6"," 8","031.0"," 4"," 12.4"," 5","  2.2"," 8","  3.9","999.9","  26.4"," ","  11.1"," "," 0.00","I","999.9","000000"
"51573099999","2014-01-17","42.95","89.2297222","39.3","TURPAN, CH","  21.9"," 8","   1.9"," 8","1035.9"," 8","030.8"," 4"," 12.4"," 5","  2.6"," 6","  3.9","999.9","  28.9"," ","  14.2"," "," 0.00","I","999.9","000000"
